buenos ,Año,Titulo,Serie/Pelicula,Día de la semana,Palabra 1,Palabra 2,Palabra 3,Palabra 4,Palabra 5,Palabra 6,Palabra 7,Palabra 8,Palabra 9,Palabra 10,Palabra 11,Palabra 12,Palabra 13,Palabra 14,Palabra 15,Palabra 16,Palabra 17,Palabra 18,Palabra 19,Palabra 20,Palabra 21,Palabra 22,Palabra 23
13/11/2021,2021,Chicas buenas: Temporada 4: Juguetes rotos,Serie,sábado,Chicas,buenas:,Temporada,4:,Juguetes,rotos,,,,,,,,,,,,,,,,,
13/11/2021,2021,Alerta roja,Película,sábado,Alerta,roja,,,,,,,,,,,,,,,,,,,,,
8/11/2021,2021,Una esposa de mentira,Película,lunes,Una,esposa,de,mentira,,,,,,,,,,,,,,,,,,,
6/11/2021,2021,The Crown: Temporada 3: Bubbikins,Serie,sábado,The,Crown:,Temporada,3:,Bubbikins,,,,,,,,,,,,,,,,,,
2/11/2021,2021,Misterio a bordo,Película,martes,Misterio,a,bordo,,,,,,,,,,,,,,,,,,,,
2/11/2021,2021,Rosario Tijeras: Temporada 3: Episodio 55,Serie,martes,Rosario,Tijeras:,Temporada,3:,Episodio,55,,,,,,,,,,,,,,,,,
1/11/2021,2021,Rosario Tijeras: Temporada 3: Episodio 54,Serie,lunes,Rosario,Tijeras:,Temporada,3:,Episodio,54,,,,,,,,,,,,,,,,,
1/11/2021,2021,Rosario Tijeras: Temporada 3: Episodio 53,Serie,lunes,Rosario,Tijeras:,Temporada,3:,Episodio,53,,,,,,,,,,,,,,,,,
31/10/2021,2021,El ejército de los ladrones,Película,domingo,El,ejército,de,los,ladrones,,,,,,,,,,,,,,,,,,
31/10/2021,2021,Rosario Tijeras: Temporada 3: Episodio 52,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,52,,,,,,,,,,,,,,,,,
31/10/2021,2021,Rosario Tijeras: Temporada 3: Episodio 51,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,51,,,,,,,,,,,,,,,,,
31/10/2021,2021,Rosario Tijeras: Temporada 3: Episodio 50,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,50,,,,,,,,,,,,,,,,,
31/10/2021,2021,Rosario Tijeras: Temporada 3: Episodio 49,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,49,,,,,,,,,,,,,,,,,
31/10/2021,2021,Rosario Tijeras: Temporada 3: Episodio 48,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,48,,,,,,,,,,,,,,,,,
31/10/2021,2021,Rosario Tijeras: Temporada 3: Episodio 47,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,47,,,,,,,,,,,,,,,,,
31/10/2021,2021,Rosario Tijeras: Temporada 3: Episodio 46,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,46,,,,,,,,,,,,,,,,,
31/10/2021,2021,Rosario Tijeras: Temporada 3: Episodio 45,Serie,domingo,Rosario,Tijeras:,Temporada,3:,Episodio,45,,,,,,,,,,,,,,,,,
31/10/2021,2021,Rosario Tijeras: Temporada 1: Episodio 1,Serie,domingo,Rosario,Tijeras:,Temporada,1:,Episodio,1,,,,,,,,,,,,,,,,,
31/10/2021,2021,Luis Miguel - La serie: Temporada 2: Noche de paz,Serie,domingo,Luis,Miguel,-,La,serie:,Temporada,2:,Noche,de,paz,,,,,,,,,,,,,
30/10/2021,2021,El Halloween de Hubie,Película,sábado,El,Halloween,de,Hubie,,,,,,,,,,,,,,,,,,,
28/10/2021,2021,Las cosas por limpiar: Miniserie: Todo por un dólar,Serie,jueves,Las,cosas,por,limpiar:,Miniserie:,Todo,por,un,dólar,,,,,,,,,,,,,,
24/10/2021,2021,El séptimo hijo,Película,domingo,El,séptimo,hijo,,,,,,,,,,,,,,,,,,,,
23/10/2021,2021,Modern Family: Temporada 9: Escrito en las estrellas,Serie,sábado,Modern,Family:,Temporada,9:,Escrito,en,las,estrellas,,,,,,,,,,,,,,,
23/10/2021,2021,Modern Family: Temporada 9: En tu cabeza,Serie,sábado,Modern,Family:,Temporada,9:,En,tu,cabeza,,,,,,,,,,,,,,,,
23/10/2021,2021,Modern Family: Temporada 9: Querida familia,Serie,sábado,Modern,Family:,Temporada,9:,Querida,familia,,,,,,,,,,,,,,,,,
22/10/2021,2021,Modern Family: Temporada 9: El chicatizo,Serie,viernes,Modern,Family:,Temporada,9:,El,chicatizo,,,,,,,,,,,,,,,,,
22/10/2021,2021,Modern Family: Temporada 9: No hay pequeños pies,Serie,viernes,Modern,Family:,Temporada,9:,No,hay,pequeños,pies,,,,,,,,,,,,,,,
22/10/2021,2021,Modern Family: Temporada 9: Amor duro,Serie,viernes,Modern,Family:,Temporada,9:,Amor,duro,,,,,,,,,,,,,,,,,
22/10/2021,2021,Modern Family: Temporada 9: Roces con celebridades,Serie,viernes,Modern,Family:,Temporada,9:,Roces,con,celebridades,,,,,,,,,,,,,,,,
22/10/2021,2021,Modern Family: Temporada 9: Ganando un pavo para cenar,Serie,viernes,Modern,Family:,Temporada,9:,Ganando,un,pavo,para,cenar,,,,,,,,,,,,,,
22/10/2021,2021,Modern Family: Temporada 9: Diez años después,Serie,viernes,Modern,Family:,Temporada,9:,Diez,años,después,,,,,,,,,,,,,,,,
22/10/2021,2021,"Modern Family: Temporada 9: Es la gran calabaza, Phil Dunphy",Serie,viernes,Modern,Family:,Temporada,9:,Es,la,gran,"calabaza,",Phil,Dunphy,,,,,,,,,,,,,
22/10/2021,2021,"Modern Family: Temporada 9: Sexo, mentiras y futbeis",Serie,viernes,Modern,Family:,Temporada,9:,"Sexo,",mentiras,y,futbeis,,,,,,,,,,,,,,,
22/10/2021,2021,Modern Family: Temporada 9: La pesca del día,Serie,viernes,Modern,Family:,Temporada,9:,La,pesca,del,día,,,,,,,,,,,,,,,
22/10/2021,2021,Modern Family: Temporada 9: El largo adiós,Serie,viernes,Modern,Family:,Temporada,9:,El,largo,adiós,,,,,,,,,,,,,,,,
22/10/2021,2021,Modern Family: Temporada 9: Vida en el lago,Serie,viernes,Modern,Family:,Temporada,9:,Vida,en,el,lago,,,,,,,,,,,,,,,
21/10/2021,2021,Sombras tenebrosas,Película,jueves,Sombras,tenebrosas,,,,,,,,,,,,,,,,,,,,,
21/10/2021,2021,You: Temporada 1: Candace,Serie,jueves,You:,Temporada,1:,Candace,,,,,,,,,,,,,,,,,,,
19/10/2021,2021,Buscando...,Película,martes,Buscando...,,,,,,,,,,,,,,,,,,,,,,
16/10/2021,2021,Monstruos internos: Las 24 caras de Billy Milligan: Miniserie: La época dorada,Serie,sábado,Monstruos,internos:,Las,24,caras,de,Billy,Milligan:,Miniserie:,La,época,dorada,,,,,,,,,,,
16/10/2021,2021,Monstruos internos: Las 24 caras de Billy Milligan: Miniserie: Los monstruos que me habitan,Serie,sábado,Monstruos,internos:,Las,24,caras,de,Billy,Milligan:,Miniserie:,Los,monstruos,que,me,habitan,,,,,,,,,
16/10/2021,2021,Monstruos internos: Las 24 caras de Billy Milligan: Miniserie: El violador del campus,Serie,sábado,Monstruos,internos:,Las,24,caras,de,Billy,Milligan:,Miniserie:,El,violador,del,campus,,,,,,,,,,
16/10/2021,2021,Venom,Película,sábado,Venom,,,,,,,,,,,,,,,,,,,,,,
14/10/2021,2021,Las cosas por limpiar: Miniserie: Ponis,Serie,jueves,Las,cosas,por,limpiar:,Miniserie:,Ponis,,,,,,,,,,,,,,,,,
12/10/2021,2021,The Crown: Temporada 3: Aberfan,Serie,martes,The,Crown:,Temporada,3:,Aberfan,,,,,,,,,,,,,,,,,,
11/10/2021,2021,Ma,Película,lunes,Ma,,,,,,,,,,,,,,,,,,,,,,
11/10/2021,2021,Chicas buenas: Temporada 4: Carolyn con Y,Serie,lunes,Chicas,buenas:,Temporada,4:,Carolyn,con,Y,,,,,,,,,,,,,,,,
10/10/2021,2021,Halloween 4: El regreso de Michael Myers,Película,domingo,Halloween,4:,El,regreso,de,Michael,Myers,,,,,,,,,,,,,,,,
10/10/2021,2021,Los locos Addams II,Película,domingo,Los,locos,Addams,II,,,,,,,,,,,,,,,,,,,
10/10/2021,2021,La casa de los secretos: Muerte en Burari: Miniserie: Más allá del número 11,Serie,domingo,La,casa,de,los,secretos:,Muerte,en,Burari:,Miniserie:,Más,allá,del,número 11,,,,,,,,,,
10/10/2021,2021,La casa de los secretos: Muerte en Burari: Miniserie: 11 diarios,Serie,domingo,La,casa,de,los,secretos:,Muerte,en,Burari:,Miniserie:,11,diarios,,,,,,,,,,,,
10/10/2021,2021,La casa de los secretos: Muerte en Burari: Miniserie: 11 cuerpos,Serie,domingo,La,casa,de,los,secretos:,Muerte,en,Burari:,Miniserie:,11,cuerpos,,,,,,,,,,,,
7/10/2021,2021,The Crown: Temporada 3: Margarismo,Serie,jueves,The,Crown:,Temporada,3:,Margarismo,,,,,,,,,,,,,,,,,,
4/10/2021,2021,Britney vs. Spears,Película,lunes,Britney,vs.,Spears,,,,,,,,,,,,,,,,,,,,
3/10/2021,2021,Culpable,Película,domingo,Culpable,,,,,,,,,,,,,,,,,,,,,,
2/10/2021,2021,The Crown: Temporada 3: Olding,Serie,sábado,The,Crown:,Temporada,3:,Olding,,,,,,,,,,,,,,,,,,
1/10/2021,2021,Chicas buenas: Temporada 4: La abuela ama a Grisham,Serie,viernes,Chicas,buenas:,Temporada,4:,La,abuela,ama,a,Grisham,,,,,,,,,,,,,,
30/09/2021,2021,The Crown: Temporada 2: Hombre misterioso,Serie,jueves,The,Crown:,Temporada,2:,Hombre,misterioso,,,,,,,,,,,,,,,,,
30/09/2021,2021,Clickbait: Miniserie: La esposa,Serie,jueves,Clickbait:,Miniserie:,La,esposa,,,,,,,,,,,,,,,,,,,
30/09/2021,2021,El caso Hartung: Episodio 1,Serie,jueves,El,caso,Hartung:,Episodio,1,,,,,,,,,,,,,,,,,,
30/09/2021,2021,Princesa por accidente,Película,jueves,Princesa,por,accidente,,,,,,,,,,,,,,,,,,,,
29/09/2021,2021,Sex Education: Temporada 3: Episodio 8,Serie,miércoles,Sex,Education:,Temporada,3:,Episodio,8,,,,,,,,,,,,,,,,,
29/09/2021,2021,Sex Education: Temporada 3: Episodio 7,Serie,miércoles,Sex,Education:,Temporada,3:,Episodio,7,,,,,,,,,,,,,,,,,
29/09/2021,2021,Sex Education: Temporada 3: Episodio 6,Serie,miércoles,Sex,Education:,Temporada,3:,Episodio,6,,,,,,,,,,,,,,,,,
28/09/2021,2021,Sex Education: Temporada 3: Episodio 5,Serie,martes,Sex,Education:,Temporada,3:,Episodio,5,,,,,,,,,,,,,,,,,
28/09/2021,2021,Sex Education: Temporada 3: Episodio 4,Serie,martes,Sex,Education:,Temporada,3:,Episodio,4,,,,,,,,,,,,,,,,,
28/09/2021,2021,Sex Education: Temporada 3: Episodio 3,Serie,martes,Sex,Education:,Temporada,3:,Episodio,3,,,,,,,,,,,,,,,,,
28/09/2021,2021,Sex Education: Temporada 3: Episodio 2,Serie,martes,Sex,Education:,Temporada,3:,Episodio,2,,,,,,,,,,,,,,,,,
24/09/2021,2021,Nailed It!: Temporada 6: Un día de perros,Serie,viernes,Nailed,It!:,Temporada,6:,Un,día,de,perros,,,,,,,,,,,,,,,
24/09/2021,2021,Gran tiburón blanco,Película,viernes,Gran,tiburón,blanco,,,,,,,,,,,,,,,,,,,,
23/09/2021,2021,The Crown: Temporada 2: Paterfamilias,Serie,jueves,The,Crown:,Temporada,2:,Paterfamilias,,,,,,,,,,,,,,,,,,
23/09/2021,2021,Sex Education: Temporada 3: Episodio 1,Serie,jueves,Sex,Education:,Temporada,3:,Episodio,1,,,,,,,,,,,,,,,,,
19/09/2021,2021,Masacre en Texas: Herencia maldita,Película,domingo,Masacre,en,Texas:,Herencia,maldita,,,,,,,,,,,,,,,,,,
19/09/2021,2021,El protector,Película,domingo,El,protector,,,,,,,,,,,,,,,,,,,,,
19/09/2021,2021,El padre que mueve montañas,Película,domingo,El,padre,que,mueve,montañas,,,,,,,,,,,,,,,,,,
18/09/2021,2021,El último disparo,Película,sábado,El,último,disparo,,,,,,,,,,,,,,,,,,,,
17/09/2021,2021,Cuentos al caer la noche,Película,viernes,Cuentos,al,caer,la,noche,,,,,,,,,,,,,,,,,,
15/09/2021,2021,No respires,Película,miércoles,No,respires,,,,,,,,,,,,,,,,,,,,,
15/09/2021,2021,Carmel: ¿Quién mató a María Marta?: Miniserie: El juicio,Serie,miércoles,Carmel:,¿Quién,mató,a,María,Marta?:,Miniserie:,El,juicio,,,,,,,,,,,,,,
15/09/2021,2021,Carmel: ¿Quién mató a María Marta?: Miniserie: Cinco balas y un pituto,Serie,miércoles,Carmel:,¿Quién,mató,a,María,Marta?:,Miniserie:,Cinco,balas,y,un,pituto,,,,,,,,,,,
13/09/2021,2021,The Crown: Temporada 2: Estimada Sra. Kennedy,Serie,lunes,The,Crown:,Temporada,2:,Estimada,Sra.,Kennedy,,,,,,,,,,,,,,,,
12/09/2021,2021,Nosotros,Película,domingo,Nosotros,,,,,,,,,,,,,,,,,,,,,,
11/09/2021,2021,Chicas buenas: Temporada 4: El banquero,Serie,sábado,Chicas,buenas:,Temporada,4:,El,banquero,,,,,,,,,,,,,,,,,
10/09/2021,2021,Por siempre jamás: Miniserie: Inès,Serie,viernes,Por,siempre,jamás:,Miniserie:,Inès,,,,,,,,,,,,,,,,,,
10/09/2021,2021,Por siempre jamás: Miniserie: Guillaume,Serie,viernes,Por,siempre,jamás:,Miniserie:,Guillaume,,,,,,,,,,,,,,,,,,
10/09/2021,2021,La casa de papel: Parte 1: Episodio 1,Serie,viernes,La,casa,de,papel:,Parte,1:,Episodio,1,,,,,,,,,,,,,,,
09/09/2021,2021,João de Deus: Curandero y criminal: El curandero,Película,jueves,João,de,Deus:,Curandero,y,criminal:,El,curandero,,,,,,,,,,,,,,,
09/09/2021,2021,Vampiros vs. el Bronx,Película,jueves,Vampiros,vs.,el,Bronx,,,,,,,,,,,,,,,,,,,
07/09/2021,2021,El Reino: Temporada 1: Por el bien de la república,Serie,martes,El,Reino:,Temporada,1:,Por,el,bien,de,la,república,,,,,,,,,,,,,
07/09/2021,2021,El Reino: Temporada 1: La marca del demonio,Serie,martes,El,Reino:,Temporada,1:,La,marca,del,demonio,,,,,,,,,,,,,,,
07/09/2021,2021,El Reino: Temporada 1: El archivo Osorio,Serie,martes,El,Reino:,Temporada,1:,El,archivo,Osorio,,,,,,,,,,,,,,,,
06/09/2021,2021,The Crown: Temporada 2: Matrimonium,Serie,lunes,The,Crown:,Temporada,2:,Matrimonium,,,,,,,,,,,,,,,,,,
06/09/2021,2021,Chicas buenas: Temporada 4: Dave,Serie,lunes,Chicas,buenas:,Temporada,4:,Dave,,,,,,,,,,,,,,,,,,
05/09/2021,2021,Chicas buenas: Temporada 4: Chivo expiatorio,Serie,domingo,Chicas,buenas:,Temporada,4:,Chivo,expiatorio,,,,,,,,,,,,,,,,,
05/09/2021,2021,Escuadrón pastelero: Temporada 1: Boda roquera,Serie,domingo,Escuadrón,pastelero:,Temporada,1:,Boda,roquera,,,,,,,,,,,,,,,,,
05/09/2021,2021,Escuadrón pastelero: Temporada 1: Cumpleaños doble,Serie,domingo,Escuadrón,pastelero:,Temporada,1:,Cumpleaños,doble,,,,,,,,,,,,,,,,,
03/09/2021,2021,Clickbait: Miniserie: La detective,Serie,viernes,Clickbait:,Miniserie:,La,detective,,,,,,,,,,,,,,,,,,,
03/09/2021,2021,Clickbait: Miniserie: La hermana,Serie,viernes,Clickbait:,Miniserie:,La,hermana,,,,,,,,,,,,,,,,,,,
03/09/2021,2021,Chicas buenas: Temporada 4: El gran Kahuna,Serie,viernes,Chicas,buenas:,Temporada,4:,El,gran,Kahuna,,,,,,,,,,,,,,,,
03/09/2021,2021,Misterios del Titanic,Película,viernes,Misterios,del,Titanic,,,,,,,,,,,,,,,,,,,,
03/09/2021,2021,La casa de las conejitas,Película,viernes,La,casa,de,las,conejitas,,,,,,,,,,,,,,,,,,
03/09/2021,2021,Memorias de un asesino: Las cintas de Nilsen,Película,viernes,Memorias,de,un,asesino:,Las,cintas,de,Nilsen,,,,,,,,,,,,,,,
02/09/2021,2021,Chicas buenas: Temporada 4: Una noche en Bangkok,Serie,jueves,Chicas,buenas:,Temporada,4:,Una,noche,en,Bangkok,,,,,,,,,,,,,,,
31/08/2021,2021,La directora: El error,Película,martes,La,directora:,El,error,,,,,,,,,,,,,,,,,,,
30/08/2021,2021,Grace and Frankie: Temporada 6: La nuez rara,Serie,lunes,Grace,and,Frankie:,Temporada,6:,La,nuez,rara,,,,,,,,,,,,,,,
30/08/2021,2021,Al descubierto: Caitlyn Jenner,Película,lunes,Al,descubierto:,Caitlyn,Jenner,,,,,,,,,,,,,,,,,,,
29/08/2021,2021,Los Simuladores: Temporada 2: Capítulo 4,Serie,domingo,Los,Simuladores:,Temporada,2:,Capítulo,4,,,,,,,,,,,,,,,,,
29/08/2021,2021,Post mortem: Nadie muere en Skarnes: En nombre de la familia,Película,domingo,Post,mortem:,Nadie,muere,en,Skarnes:,En,nombre,de,la,familia,,,,,,,,,,,,
29/08/2021,2021,Los Simuladores: Temporada 2: Capítulo 3,Serie,domingo,Los,Simuladores:,Temporada,2:,Capítulo,3,,,,,,,,,,,,,,,,,
29/08/2021,2021,Post mortem: Nadie muere en Skarnes: Las condolencias,Película,domingo,Post,mortem:,Nadie,muere,en,Skarnes:,Las,condolencias,,,,,,,,,,,,,,,
29/08/2021,2021,Post mortem: Nadie muere en Skarnes: Post mortem,Película,domingo,Post,mortem:,Nadie,muere,en,Skarnes:,Post mortem,,,,,,,,,,,,,,,,
29/08/2021,2021,Él es así,Película,domingo,Él,es,así,,,,,,,,,,,,,,,,,,,,
27/08/2021,2021,Cielo rojo sangre,Película,viernes,Cielo,rojo,sangre,,,,,,,,,,,,,,,,,,,,
27/08/2021,2021,Las formas antiguas,Película,viernes,Las,formas,antiguas,,,,,,,,,,,,,,,,,,,,
26/08/2021,2021,Inside,Película,jueves,Inside,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,2021,Los Simuladores: Capítulo 10,Serie,miércoles,Los,Simuladores:,Capítulo,10,,,,,,,,,,,,,,,,,,,
25/08/2021,2021,Los Simuladores: Capítulo 6,Serie,miércoles,Los,Simuladores:,Capítulo,6,,,,,,,,,,,,,,,,,,,
25/08/2021,2021,Los Simuladores: Temporada 2: Capítulo 1,Serie,miércoles,Los,Simuladores:,Temporada,2:,Capítulo,1,,,,,,,,,,,,,,,,,
24/08/2021,2021,Los Simuladores: Capítulo 13,Serie,martes,Los,Simuladores:,Capítulo,13,,,,,,,,,,,,,,,,,,,
23/08/2021,2021,The Crown: Temporada 2: Vergangenheit,Serie,lunes,The,Crown:,Temporada,2:,Vergangenheit,,,,,,,,,,,,,,,,,,
22/08/2021,2021,Jobs,Película,domingo,Jobs,,,,,,,,,,,,,,,,,,,,,,
20/08/2021,2021,Avenida Cloverfield 10,Película,viernes,Avenida,Cloverfield,10,,,,,,,,,,,,,,,,,,,,
19/08/2021,2021,La posesión de Grace,Película,jueves,La,posesión,de,Grace,,,,,,,,,,,,,,,,,,,
19/08/2021,2021,La isla negra,Película,jueves,La,isla,negra,,,,,,,,,,,,,,,,,,,,
16/08/2021,2021,El stand de los besos 3,Película,lunes,El,stand,de,los,besos,3,,,,,,,,,,,,,,,,,
15/08/2021,2021,El dragón de la tetera,Película,domingo,El,dragón,de,la,tetera,,,,,,,,,,,,,,,,,,
15/08/2021,2021,Vivo,Película,domingo,Vivo,,,,,,,,,,,,,,,,,,,,,,
14/08/2021,2021,Los locos Addams,Película,sábado,Los,locos,Addams,,,,,,,,,,,,,,,,,,,,
11/08/2021,2021,La nube,Película,miércoles,La,nube,,,,,,,,,,,,,,,,,,,,,
11/08/2021,2021,Las torres gemelas,Película,miércoles,Las,torres,gemelas,,,,,,,,,,,,,,,,,,,,
10/08/2021,2021,Mudanza mortal,Película,martes,Mudanza,mortal,,,,,,,,,,,,,,,,,,,,,
10/08/2021,2021,En la cocina con Paris Hilton: Noche familiar de bistec con Kathy y Nicky Hilton,Película,martes,En,la,cocina,con,Paris,Hilton:,Noche,familiar,de,bistec,con,Kathy,y,Nicky,Hilton,,,,,,,,
10/08/2021,2021,En la cocina con Paris Hilton: Banquete festivo para superarlo con Lele Pons,Película,martes,En,la,cocina,con,Paris,Hilton:,Banquete,festivo,para,superarlo,con,Lele,Pons,,,,,,,,,,
10/08/2021,2021,En la cocina con Paris Hilton: Desayuno en las nubes con Kim Kardashian West,Película,martes,En,la,cocina,con,Paris,Hilton:,Desayuno,en,las,nubes,con,Kim,Kardashian,West,,,,,,,,,
09/08/2021,2021,Ovnis: Proyectos de alto secreto desclasificados: El misterioso Proyecto Libro Azul,Película,lunes,Ovnis:,Proyectos,de,alto,secreto,desclasificados:,El,misterioso,Proyecto,Libro,Azul,,,,,,,,,,,,
09/08/2021,2021,Los intrusos,Película,lunes,Los,intrusos,,,,,,,,,,,,,,,,,,,,,
09/08/2021,2021,En la cocina con Paris Hilton: Noche italiana con Demi Lovato,Película,lunes,En,la,cocina,con,Paris,Hilton:,Noche,italiana,con,Demi,Lovato,,,,,,,,,,,,
09/08/2021,2021,En la cocina con Paris Hilton: Hamburguesas veganas y papas fritas con Nikki Glaser,Película,lunes,En,la,cocina,con,Paris,Hilton:,Hamburguesas,veganas,y,papas,fritas,con,Nikki,Glaser,,,,,,,,,
09/08/2021,2021,En la cocina con Paris Hilton: Noche de tacos con Saweetie,Película,lunes,En,la,cocina,con,Paris,Hilton:,Noche,de,tacos,con,Saweetie,,,,,,,,,,,,
09/08/2021,2021,Control Z: Temporada 2: La última venganza,Serie,lunes,Control,Z:,Temporada,2:,La,última,venganza,,,,,,,,,,,,,,,,
09/08/2021,2021,Control Z: Temporada 2: Control Z,Serie,lunes,Control,Z:,Temporada,2:,Control,Z,,,,,,,,,,,,,,,,,
09/08/2021,2021,Control Z: Temporada 2: Un minuto de silencio,Serie,lunes,Control,Z:,Temporada,2:,Un,minuto,de,silencio,,,,,,,,,,,,,,,
09/08/2021,2021,Control Z: Temporada 2: Nuevos placeres,Serie,lunes,Control,Z:,Temporada,2:,Nuevos,placeres,,,,,,,,,,,,,,,,,
09/08/2021,2021,Control Z: Temporada 2: Nada que esconder,Serie,lunes,Control,Z:,Temporada,2:,Nada,que,esconder,,,,,,,,,,,,,,,,
09/08/2021,2021,Control Z: Temporada 2: Necesidades,Serie,lunes,Control,Z:,Temporada,2:,Necesidades,,,,,,,,,,,,,,,,,,
08/08/2021,2021,Control Z: Temporada 2: El Regreso,Serie,domingo,Control,Z:,Temporada,2:,El,Regreso,,,,,,,,,,,,,,,,,
08/08/2021,2021,Control Z: Temporada 2: No se puede enterrar el pasado,Serie,domingo,Control,Z:,Temporada,2:,No,se,puede,enterrar,el,pasado,,,,,,,,,,,,,
31/07/2021,2021,The Crown: Temporada 2: Marionetas,Serie,sábado,The,Crown:,Temporada,2:,Marionetas,,,,,,,,,,,,,,,,,,
27/07/2021,2021,Okupas: Miguel,Película,martes,Okupas:,Miguel,,,,,,,,,,,,,,,,,,,,,
27/07/2021,2021,Okupas: El guardián,Película,martes,Okupas:,El,guardián,,,,,,,,,,,,,,,,,,,,
27/07/2021,2021,Okupas: El Pollo de Troya,Película,martes,Okupas:,El,Pollo,de,Troya,,,,,,,,,,,,,,,,,,
27/07/2021,2021,Okupas: Paranoia,Película,martes,Okupas:,Paranoia,,,,,,,,,,,,,,,,,,,,,
27/07/2021,2021,Corazón borrado,Película,martes,Corazón,borrado,,,,,,,,,,,,,,,,,,,,,
26/07/2021,2021,The Crown: Temporada 2: Beryl,Serie,lunes,The,Crown:,Temporada,2:,Beryl,,,,,,,,,,,,,,,,,,
24/07/2021,2021,Yo nunca: Temporada 2: ... fui una chica perfecta,Serie,sábado,Yo,nunca:,Temporada,2:,...,fui,una,chica,perfecta,,,,,,,,,,,,,,
24/07/2021,2021,Yo nunca: Temporada 2: ... espié a mi propia madre,Serie,sábado,Yo,nunca:,Temporada,2:,...,espié,a,mi,propia,madre,,,,,,,,,,,,,
24/07/2021,2021,Sky Rojo: Temporada 2: Personas tóxicas,Serie,sábado,Sky,Rojo:,Temporada,2:,Personas,tóxicas,,,,,,,,,,,,,,,,,
24/07/2021,2021,Sky Rojo: Temporada 2: Podridas y radiantes,Serie,sábado,Sky,Rojo:,Temporada,2:,Podridas,y,radiantes,,,,,,,,,,,,,,,,
24/07/2021,2021,Sky Rojo: Temporada 2: Langosta para los condenados,Serie,sábado,Sky,Rojo:,Temporada,2:,Langosta,para,los,condenados,,,,,,,,,,,,,,,
24/07/2021,2021,Sky Rojo: Temporada 2: La caja negra de las putas,Serie,sábado,Sky,Rojo:,Temporada,2:,La,caja,negra,de,las,putas,,,,,,,,,,,,,
24/07/2021,2021,Sky Rojo: Temporada 2: La noche que estuvimos muertas,Serie,sábado,Sky,Rojo:,Temporada,2:,La,noche,que,estuvimos,muertas,,,,,,,,,,,,,,
24/07/2021,2021,Sky Rojo: Temporada 2: El miedo pesa diez mil toneladas,Serie,sábado,Sky,Rojo:,Temporada,2:,El,miedo,pesa,diez,mil,toneladas,,,,,,,,,,,,,
24/07/2021,2021,Sky Rojo: Temporada 2: El talento de los miserables,Serie,sábado,Sky,Rojo:,Temporada,2:,El,talento,de,los,miserables,,,,,,,,,,,,,,
23/07/2021,2021,Sky Rojo: Temporada 2: Las putas no besaban en la boca,Serie,viernes,Sky,Rojo:,Temporada,2:,Las,putas,no,besaban,en,la,boca,,,,,,,,,,,,
23/07/2021,2021,Yo nunca: Temporada 2: ... fui Daisy Buchanan,Serie,viernes,Yo,nunca:,Temporada,2:,...,fui,Daisy,Buchanan,,,,,,,,,,,,,,,
23/07/2021,2021,Yo nunca: Temporada 2: ... imploré perdón,Serie,viernes,Yo,nunca:,Temporada,2:,...,imploré,perdón,,,,,,,,,,,,,,,,
23/07/2021,2021,Yo nunca: Temporada 2: ... traicioné una amistad,Serie,viernes,Yo,nunca:,Temporada,2:,...,traicioné,una,amistad,,,,,,,,,,,,,,,
22/07/2021,2021,Okupas: Los Mantenidos,Película,jueves,Okupas:,Los,Mantenidos,,,,,,,,,,,,,,,,,,,,
22/07/2021,2021,Okupas: El mascapito,Película,jueves,Okupas:,El,mascapito,,,,,,,,,,,,,,,,,,,,
22/07/2021,2021,Okupas: El beso de Judas,Película,jueves,Okupas:,El,beso,de,Judas,,,,,,,,,,,,,,,,,,
22/07/2021,2021,Okupas: El Ojo Blindado,Película,jueves,Okupas:,El,Ojo,Blindado,,,,,,,,,,,,,,,,,,,
22/07/2021,2021,Okupas: Bienvenidos al tren,Película,jueves,Okupas:,Bienvenidos,al,tren,,,,,,,,,,,,,,,,,,,
21/07/2021,2021,Okupas: Los cincos mandamientos,Película,miércoles,Okupas:,Los,cincos,mandamientos,,,,,,,,,,,,,,,,,,,
21/07/2021,2021,Mi abuela es un peligro,Película,miércoles,Mi,abuela,es,un,peligro,,,,,,,,,,,,,,,,,,
21/07/2021,2021,Yo nunca: Temporada 2: ... arruiné la vida de alguien,Serie,miércoles,Yo,nunca:,Temporada,2:,...,arruiné,la,vida,de,alguien,,,,,,,,,,,,,
21/07/2021,2021,Yo nunca: Temporada 2: ... tuve una amienemiga india,Serie,miércoles,Yo,nunca:,Temporada,2:,...,tuve,una,amienemiga,india,,,,,,,,,,,,,,
21/07/2021,2021,Yo nunca: Temporada 2: ... abrí un libro,Serie,miércoles,Yo,nunca:,Temporada,2:,...,abrí,un,libro,,,,,,,,,,,,,,,
21/07/2021,2021,Atypical: Temporada 3: Cocaína y carne de poni,Serie,miércoles,Atypical:,Temporada,3:,Cocaína,y,carne,de,poni,,,,,,,,,,,,,,,
